song_id,artist_familiarity,artist_hotttnesss,artist_id,artist_mbid,artist_playmeid,artist_7digitalid,artist_latitude,artist_longitude,artist_location,artist_name,release,release_7digitalid,song_hotttnesss,title,track_7digitalid,similar_artists,artist_terms,artist_terms_freq,artist_terms_weight,analysis_sample_rate,audio_md5,danceability,duration,end_of_fade_in,energy,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,track_id,segments_start,segments_confidence,segments_pitches,segments_timbre,segments_loudness_max,segments_loudness_max_time,segments_loudness_start,sections_start,sections_confidence,beats_start,beats_confidence,bars_start,bars_confidence,tatums_start,tatums_confidence,artist_mbtags,artist_mbtags_count,year
"SOGUDEQ12A6D4FAB25",0.6129125729004771,0.39599952273493794,"ARHTRR71187B98F305",4ebf21af-d8c8-4536-a3ba-a84b0f6a33b8,44165,19776,,,"","Michelle Tumes","Very Best Of Michelle Tumes",46231,0.0,"Everywhere (Dream Album Version)",493900,,,,,22050,26ea1e86628a8d271fc02d2200e9c9d2,0.0,0.0,0.253,0.0,7,0.001,-8.278,1,0.386,216.3,124.104,4,1.0,TRAVONG128F148A68D,,,,,,,,,,,,,,,,,,0
"SOAKCBR12A6D4F6D04",0.6810844198440649,0.453371188064994,"ARI4SKQ1187B9B43B0",a769ffc3-f436-4c7a-9c5c-72b049f5e4d2,1763,7544,,,"","Beres Hammond Feat. Jah Youth","Strictly The Best Vol. 31",700450,0.30416950343527516,"Good Old Dancehall Vibes",7772192,,,,,22050,912df4f4cee7a5d3f540cfa15549ae5f,0.0,0.0,0.148,0.0,7,0.484,-5.652,1,0.436,242.765,150.788,4,0.127,TRAVOXE12903D0FBB2,,,,,,,,,,,,,,,,,,0
"SOFFIQX12AC960DA6E",0.36843634011686344,0.0,"ARQDHPO1187B9A9F7C",f41564c8-b5dd-4d01-8227-bcb262910d59,-1,7810,30.68639,-88.05324,"Mobile AL","Anthony Watson","I Love Being Single",601945,nan,"I Love Being Single (club extended mix)",6683777,,,,,22050,8014cc1915a75c7f7de39bdf025504f5,0.0,0.0,0.317,0.0,8,0.136,-6.73,1,0.442,343.307,190.01,4,0.518,TRAVOJH12903CF3E86,,,,,,,,,,,,,,,,,,0
"SOMMALW12A58A79E93",0.6793950514218868,0.3909636117315853,"ARB8H82119B34032E1",9f1c4795-60fb-42e7-a90c-fe75f4a1f4bb,-1,216387,,,"","Ashton Shepherd","Sounds So Good",271471,0.6248335335556564,"Sounds So Good",3021252,,,,,22050,3e54b2ec5ca50020831582676f0591c2,0.0,0.0,0.195,0.0,4,0.463,-4.66,1,0.512,191.652,154.354,4,0.0,TRAVOHH128F4247EF9,,,,,,,,,,,,,,,,,,2008
"SOLXJIL12AB01889FA",0.7133221465467205,0.4736131893753991,"AR6CLFP1187B9ACB94",8a7ca8b0-d23c-4eff-8fe9-6220ba5c9c76,-1,4387,,,"Sacramento CA","Daniel Johnston","Is and Always Was",653639,0.6461512337882942,"High Horse",7242273,,,,,22050,3489b076751ff3e464c8f5069c6641b0,0.0,0.0,0.0,0.0,0,1.0,-8.208,1,0.845,145.467,128.022,4,0.431,TRAVOPU128F9360B7D,,,,,,,,,,,,,,,,,,2009
"SOAKAPR12AB01845BE",0.4366602131311031,0.2991200144735828,"ARSKDV01187B98A619",e769ea4a-c129-45df-abb1-3ccf4bbcc629,-1,312159,,,"","b"Confetti's"","Greatest Hits",663237,nan,"The Sound of C (Acapella)",7349466,,,,,22050,5ec2bda41f60b634ad4bf6dedcacb028,0.0,0.0,0.16,0.0,2,0.0,-8.99,1,0.0,40.176,112.549,4,1.0,TRAVOXW12903CA910B,,,,,,,,,,,,,,,,,,0
"SOZUZPV12AB017DB9B",0.5918462874725177,0.372462979783255,"ARO0R521187B98A2D1",82f68ef2-d2a6-45c4-b285-cee49279cbfd,35041,159702,,,"","2 Minutos","Valentin Alsina",500856,nan,"Valentin Alsina",5547273,,,,,22050,30c12dabcb314c53a681a64cb7f9aa85,0.0,0.0,0.0,0.0,8,0.115,-11.867,0,0.525,82.03,95.502,4,0.865,TRAVOLQ128F9322DB4,,,,,,,,,,,,,,,,,,0
"SORANXJ12A8C142F90",0.5042187563540887,0.3657473072683132,"ARW45K91187FB3DE04",ed29f6fa-ca96-47f7-9c7e-b9f2f11f30e4,14716,27528,44.00118,-71.6342,"United States","Tommy Makem;The Clancy Brothers","Hearty & Hellish",429986,nan,"The Barnyards Of Delgaty (Live)",4797754,,,,,22050,8d4aafeb342a22841761b56d715accc4,0.0,0.0,0.0,0.0,5,0.041,-13.906,1,0.465,117.644,100.831,4,0.793,TRAVOYJ128F92DD470,,,,,,,,,,,,,,,,,,0
"SOXTNNM12AB0182462",0.5344436024147244,0.3335846278352391,"AR52QY11187B99FC59",e96c88c1-44ab-4bab-8d2a-2cc68715f798,104301,7926,18.03965,-77.51329,"Mandeville Jamaica","Anthony Cruz","Down By The River",639537,0.26586104921065007,"Missing You",7099399,,,,,22050,5044acecb11b2498ad1834fc163aba5e,0.0,0.0,0.0,0.0,1,1.0,-4.481,1,0.863,212.37,161.899,4,0.347,TRAVOFJ128F933DEA1,,,,,,,,,,,,,,,,,,0
"SOXHKRT12A6D4F89C8",0.6182968439727855,0.3753748194868852,"ARA82JG1187FB36131",1f0cdc02-c8d5-4228-8227-37ec0c289b48,-1,745,40.76596,-95.3756,"Shenandoah IA","Charlie Haden","American Dreams",55270,0.26586104921065007,"American Dreams",574348,,,,,22050,c0582987342d84d32bca4b449ac665fe,0.0,0.0,2.316,0.0,7,0.367,-24.22,1,0.288,283.597,141.229,4,0.06,TRAVHTT128F14987BB,,,,,,,,,,,,,,,,,,2002
"SOQHAXR12A8C142BC7",0.6038827924392042,0.39428262114457113,"ARRZZRW1187B9A06E3",550508e3-efae-47de-83cc-e50cc471d7e4,14016,32586,,,"","Rachel Portman","The Sisterhood of the Traveling Pants 2",313944,0.24906579485370342,"The Letters",3550937,,,,,22050,d6ec8a3bac89d398a5584435d5d70cc0,0.0,0.0,2.165,0.0,7,0.089,-25.752,1,0.539,152.636,91.889,4,0.255,TRAVHRU128F92C637E,,,,,,,,,,,,,,,,,,2008
"SOFNXKP12AB0188C0D",0.5570945047145802,0.4153036425812273,"ARUTP601187FB388AC",8d05c917-cae7-43f1-9357-7a66c52a1921,50278,60411,,,"","The Elders","Racing the Tide",468713,0.37598430150044215,"Send a Prayer",5212727,,,,,22050,a2350f8a8d4059d536f32dda62f0ee1d,0.0,0.0,0.073,0.0,0,0.386,-7.028,1,0.547,286.134,111.408,4,1.0,TRAVHPV128F933E986,,,,,,,,,,,,,,,,,,0
"SOJLDSP12A8C1350D8",0.28521031642142786,0.25614864548044425,"ARN76SM1187FB386BA",52af8ebe-3af5-45e0-b4a3-87c43854026f,-1,29388,,,"","Walter Wanderley Trio","Hammond Bossa From Brasil (Jazz Club)",92506,0.19463264746250433,"O Menino Desce O Morro",980699,,,,,22050,94f5d10dd93cf5e5adc96a68ff028a8d,0.0,0.0,0.574,0.0,7,0.528,-16.862,0,0.532,183.339,205.323,4,0.0,TRAVHTY128F4271F2D,,,,,,,,,,,,,,,,,,0
"SOZZVMW12AB0183B52",0.8311639411089827,0.5789335403168036,"AR040QX1187FB4CFE1",bc1c8f3f-6f36-4086-a470-87ed813dd429,-1,28697,,,"St. Catharines ON Canada","Alexisonfire","Old Crows Young Cardinals",488355,0.6842642173323653,"Accept Crime (Album Version)",5407053,,,,,22050,1754c04066c59167199ae425b591db2d,0.0,0.0,2.908,0.0,1,0.541,-3.357,0,0.508,189.057,185.063,4,0.0,TRAVHCL128F93015C4,,,,,,,,,,,,,,,,,,0
"SOPEGIG12A6D4F8CAB",0.6200271891846529,0.44037073066611837,"AR7NNKG1187FB4AA1C",dd999ced-1dd4-44b8-ab67-ee5ec23e52b7,36420,19915,,,"","Charly Garc\xc3\xada","Rock And Roll Yo",29458,0.48397724617065346,"Ases\xc3\xadname",325005,,,,,22050,0d8407ece8d17646a9a9c366556f9c04,0.0,0.0,0.0,0.0,2,0.423,-7.383,1,0.637,223.059,93.011,4,0.104,TRAVHLR128F146B476,,,,,,,,,,,,,,,,,,2003
"SOZLSBK12A6D4F87B8",0.5035236667540658,0.35551592664204407,"ARQXM2T1187B98FF32",df822e9b-b88e-4940-b5c9-05f8be9a2e64,18160,39071,34.27798,-87.82828,"Hackleburg AL","Sonny James","Capitol Collectors Series",53279,0.623037475551179,"b"I'll Never Find Another You"",555519,,,,,22050,fc73f86d1e798cd748adec5fb4c800d2,0.0,0.0,0.462,0.0,0,0.63,-15.911,1,0.597,135.372,144.538,4,0.903,TRAVHIA128F1494B0C,,,,,,,,,,,,,,,,,,1967
"SOHUEFC12A8AE4827A",0.7714921495221693,0.5173422859533258,"AR7N7MI1187FB46935",67930b3e-e00b-469f-8c74-fd69f20522ec,1376,60366,7.37884,3.89527,"Ibadan Nigeria","Sade","Lovers Live",278832,nan,"Paradise",3105260,,,,,22050,2a1785f68621ca9d46f32452ac9de85e,0.0,0.0,0.0,0.0,10,0.303,-8.183,0,0.402,271.986,80.292,3,0.402,TRAVMRI128F4259E76,,,,,,,,,,,,,,,,,,1988
"SORJVVF12AAF3B1F63",0.4350266840034209,0.3253338719526037,"AR19QZ01187B99C74D",e0974536-897a-46d9-aaa8-c4eccba15b03,-1,390859,,,"","Kako","Kako",530514,nan,"Mi Bomba",5861984,,,,,22050,795397a0c81d014f8d9b9e994d121b94,0.0,0.0,0.231,0.0,4,0.522,-15.813,0,0.408,311.763,128.808,5,0.687,TRAVMUT128F92F9857,,,,,,,,,,,,,,,,,,0
"SOHRTAR12A8C13FC87",0.526077280016743,0.37456025292704015,"AR4MCB01187B98BF5C",be4aed5d-28d5-423a-a229-cb812cbe0167,75062,97773,,,"","Atman","97 | 07",553001,0.0,"Lingan",6113601,,,,,22050,4bfae4c7b7dc5df7564596be0636f8dd,0.0,0.0,0.0,0.0,11,0.152,-10.017,0,0.333,324.377,109.099,4,1.0,TRAVMOE128F9336555,,,,,,,,,,,,,,,,,,1997
"SOTLACM12A8C132954",0.607105153110791,0.4245581286758415,"ARR6VH41187FB46862",09af22dd-bdf9-4850-a8b8-2af771f6b2d8,176216,109823,,,"","Novika","Tricks Of Life",140375,0.5627955951955527,"Common Tear",1457505,,,,,22050,9d47cfbdfca6bb992519984d11759875,0.0,0.0,0.148,0.0,0,0.955,-9.114,1,0.966,210.872,200.016,4,0.727,TRAVMPT128F4246BE4,,,,,,,,,,,,,,,,,,2006
"SODYMIJ12AB018C2D5",0.8409639009345767,0.5950694072696967,"ARNDL191187FB51583",06fb1c8b-566e-4cb2-985b-b467c90781d4,808,32,,,"Seattle USA","Jimi Hendrix","Blues",669655,nan,"Once I Had A Woman",7427296,,,,,22050,8ea9afe689084de15204c5dd14d58415,0.0,0.0,0.218,0.0,0,0.151,-13.615,0,0.209,453.486,86.992,3,0.699,TRAVMXD12903CBBD0B,,,,,,,,,,,,,,,,,,1975
"SOONBLX12AC468AA6B",0.5207576346371982,0.40456653752608035,"ARG4KW31187FB51B7C",5cf54b1a-831f-4cfc-b946-41131c463fc1,109185,22081,,,"United Kingdom","Atomic Rooster","Made In England",787727,nan,"Close Your Eyes",8716867,,,,,22050,e05d64741efd1d2e3719753551208eac,0.0,0.0,0.119,0.0,5,0.755,-9.217,1,0.636,154.982,111.261,4,0.759,TRAVMQE12903D08335,,,,,,,,,,,,,,,,,,1972
"SOAIGNB12A67020200",0.5972814779044859,0.3984699599085864,"AR5GMAV1187FB3A8F5",9e302028-e8aa-49de-8ac6-6e055f3c3600,-1,328,34.05349,-118.24532,"Los Angeles CA","Chris Clark","The Motown Anthology",8476,0.23962909777363708,"If You Should Walk Away",85449,,,,,22050,edbf66864851c154ead5e8538b1ed3b6,0.0,0.0,0.212,0.0,10,0.253,-13.781,0,0.397,188.726,160.011,4,0.656,TRAVMXQ128E0785F82,,,,,,,,,,,,,,,,,,1967
"SOMYYQD12AB0184CE2",0.5700167028852964,0.39376269898655997,"ARYBUAO1187FB3F4EB",89ac1a98-98f0-473c-96ef-e6f7cb0944ae,19681,1561,41.88415,-87.63241,"Chicago IL","Gene Chandler","Constellation of Rhythm & Blues",800245,0.0,"I Hate to Be the One to Say",8852880,,,,,22050,64113cd85da09749bd54f1e15cdeec62,0.0,0.0,0.38,0.0,4,0.375,-9.693,1,0.507,138.89,125.028,4,0.124,TRAVMYN12903CB58A2,,,,,,,,,,,,,,,,,,0
"SOKAVIC12AF72A4556",0.6554834784453758,0.44521698744131516,"ARXGASQ1187FB3C727",a5474ad8-1671-4ace-a5ea-82df42245bda,8382,40894,,,"New York NY [Bronx]","Camp Lo","Uptown Saturday Night",296957,nan,"Sparkle",3334082,,,,,22050,6d6b8f115dd996f76a14d68616d99350,0.0,0.0,0.229,0.0,9,0.481,-13.239,1,0.394,207.964,93.728,4,1.0,TRAVMFC128F428CDE0,,,,,,,,,,,,,,,,,,1997
"SOIXAJN12AB0183EE3",0.7137828859773337,0.5291669829264597,"ARUYVDC12086C11D5C",f7df5df4-4dfa-459d-972b-1ba051c15ddc,116389,270028,,,"Stockholm","Fever Ray","Live In Lulea",645658,0.5452302938983613,"When I Grow Up",7153347,,,,,22050,c1739144b7b2885c40c21fc442bede96,0.0,0.0,0.0,0.0,0,0.451,-9.277,1,0.512,324.899,184.004,4,0.891,TRAVMWQ128F934B098,,,,,,,,,,,,,,,,,,2009
"SOAEXGD12A6D4FB738",0.5574602197393447,0.3861516314132549,"AREJXK41187B9A4ACC",c43bb0d6-94d7-410f-80fb-e5a243b18d23,2676,16971,46.71067,1.71819,"France","Rapha\xc3\xabl","Une Nuit Au Ch\xc3\xa2telet",63249,0.0,"Caravane (Live 2006)",655366,,,,,22050,1fef80d4470da4ea3533dd196a48fe2b,0.0,0.0,0.0,0.0,7,0.138,-6.373,1,0.394,230.557,99.75,1,0.0,TRAVMZX128F14AB117,,,,,,,,,,,,,,,,,,2007
"SOCQAEO12AB01825BC",0.6949834090734855,0.4266426571710646,"AR189B91187B9B8D9C",979d01bc-a4da-4c80-8cc1-be40bd35cd5e,14290,297174,,,"","Gustavo Cerati","Siempre Es Hoy/Reversiones",550709,nan,"Tu Cicatriz En Mi",6089169,,,,,22050,af919284a4c47e1c532ae2c9f989531a,0.0,0.0,0.195,0.0,2,0.0,-4.286,1,0.0,226.075,110.016,4,1.0,TRAVJDB128F93305EB,,,,,,,,,,,,,,,,,,0
"SOIMDST12A6D4FB995",0.3156924102499128,0.2635090972993376,"ARPK1CM1187B9B6B9C",b086eeea-0a4b-4c5f-8bc0-72681fcc1444,84257,133387,,,"","Roger Reynolds","Process And Passion",175508,nan,"Binaural Presentation - Kokoro. Pt. 5",1886749,,,,,22050,f831733120e9374a0b6fdb2797a14e42,0.0,0.0,0.973,0.0,6,0.392,-41.806,0,0.52,313.73,43.877,1,0.0,TRAVJNA128F421FFE0,,,,,,,,,,,,,,,,,,0
"SOOTFBM12A6D4FCD69",0.7864270833791762,0.5122267383177268,"AR035N21187FB3938E",88e2147d-0332-46f6-85b2-b5f463ba957b,-1,618,34.23294,-102.4102,"Earth","BT","Stealth",64190,0.3277366831778408,"Korean Waterhole",665716,,,,,22050,e2f0fd135d5560cb277d48cd8d87f863,0.0,0.0,2.345,0.0,2,0.0,-19.345,1,0.0,94.902,148.653,5,0.216,TRAVJOO128F14AD39C,,,,,,,,,,,,,,,,,,2005
"SOOFIJM12A8C1359D1",0.21483719171620327,0.2491372295395512,"ARCVMYS12454A51E6E",,50151,76721,,,"","b"The Sun Harbor's Chorus-Documentary Recordings"","Run to Cadence with the U.S. Navy",95130,0.22914410371660274,"We Started Together",994855,,,,,22050,8147b2770a1b7b2b17e90a44eaa42f70,0.0,0.0,0.0,0.0,3,0.235,-16.945,1,0.209,52.453,155.954,3,1.0,TRAVJCF128F42755D5,,,,,,,,,,,,,,,,,,0
"SOGVZCB12AB0180FC0",0.41448820841052364,0.25113126654452694,"ARLFH5Y1187FB44A89",b4735f38-7913-482b-8288-0046753f62e3,206717,82348,,,"","Tito Allen","Salsa",627129,nan,"Nadie Como Tu",6960637,,,,,22050,5201031833be28fde264a502f898e2c5,0.0,0.0,0.167,0.0,7,0.561,-6.311,1,0.527,281.519,192.021,7,0.22,TRAVJXS128F931C380,,,,,,,,,,,,,,,,,,0
"SODNBYJ12A58A78504",0.7302649910714449,0.4636738694438821,"ARQCFI11187FB5AE43",e9b54b79-fff7-44f7-bab1-93b35df75ac3,2985,2184,,,"Beaumont Texas","George Jones","Still The Same Ole Me",279673,nan,"Together Alone",3119141,,,,,22050,f19da686bd38ad51c06266aa916c6e9f,0.0,0.0,2.833,0.0,2,1.0,-17.198,1,0.951,170.736,168.248,4,0.0,TRAVJRC128F425D474,,,,,,,,,,,,,,,,,,0
"SOBQRZJ12A6310E1F8",0.749217793048955,0.5443219148388789,"ARNHMFD1187FB3B3F6",a4dd0e77-83b8-4e92-89b7-effb0e47fd8c,941,372,40.72023,-73.24922,"Bayshore Long Island NY","LL Cool J","Headsprung",1543,nan,"Headsprung",15690,,,,,22050,8af6345392e41db261d18fba715d9369,0.0,0.0,0.124,0.0,10,0.006,-7.553,1,0.33,257.701,99.914,4,1.0,TRAVJHK128E078370B,,,,,,,,,,,,,,,,,,2004
"SODKSMV12A6D4F6922",0.6790118688100006,0.36087146537460557,"AR95QS71187FB3F49A",743b4816-7687-46bf-b4e8-8618c0062e02,63388,17537,32.67828,-83.22295,"Georgia","Joi","One And One Is One",28977,0.5038996718112998,"Oh My People",318790,,,,,22050,b505c8c7c57c2107b902d093f0f5f698,0.0,0.0,0.107,0.0,4,0.671,-5.388,0,0.495,314.897,182.01,4,0.71,TRAVCWS128F1469EE2,,,,,,,,,,,,,,,,,,0
"SOQAJLA12AB018251A",0.40744807221717816,0.0,"ARGLRBB12472CE2CFF",eabe48f3-c5aa-4200-b511-115334c97201,-1,290526,,,"","Rainer Bielfeldt","Alles nur ein Traum",624501,0.0,"Das gro\xc3\x9fe Segel",6932440,,,,,22050,5f52b601805ab22a27be8997ca28735c,0.0,0.0,0.066,0.0,0,0.725,-7.613,1,0.683,184.581,153.911,4,0.347,TRAVCBH128F9315585,,,,,,,,,,,,,,,,,,0
"SORGBYP12AB0182E4F",0.49425281927370995,0.37130459023439955,"AR4FE4N1187B99395A",723927d2-5a23-4678-87cb-5a43a588d822,-1,156185,,,"","Corderoy","Rock Guitar",651916,nan,"Rock Guitar",7221913,,,,,22050,d577ee523756def2097db7b247ef8d16,0.0,0.0,4.574,0.0,9,0.061,-4.003,0,0.323,501.017,137.896,4,0.396,TRAVCKQ128F935BC1E,,,,,,,,,,,,,,,,,,0
"SOMXUFQ12AF72A0646",0.500510256360053,0.41478386309228343,"ARWIN9D1187B98E544",ff168ff4-cc8e-43c6-bda6-44a232f15da8,82410,18337,,,"","Jason & The Scorchers","Fervor / Lost & Found",233801,nan,"b"Help There's A Fire"",2565018,,,,,22050,a019cb729719379a02dc56a33baf7058,0.0,0.0,0.135,0.0,7,0.708,-5.015,1,0.625,172.251,184.884,4,0.0,TRAVCBP128F422930E,,,,,,,,,,,,,,,,,,1983
"SOIYEXL12AC9074DD1",0.9020629269028733,0.5546332305741549,"ARPFHN61187FB575F6",cf15719f-51f9-4db8-a15d-5eed9664ce69,-1,24769,41.88415,-87.63241,"Chicago IL","Lupe Fiasco feat. GemStones and Graham Burris","Superstar",600391,nan,"Dumb It Down (Live From Chicago)",6663781,,,,,22050,2b61120ca7b18b5e38c313e7203e315e,0.0,0.0,2.009,0.0,5,0.406,-5.971,1,0.446,205.781,88.096,5,0.335,TRAVCWE12903CEF076,,,,,,,,,,,,,,,,,,2007
"SOSVWFQ12AC95F0272",0.540862601844078,0.4824909724443361,"ARQVZ7F1187FB57CC9",211da642-bc13-47f4-85c5-34c071f83a06,-1,270342,,,"Virginia","Twenty 4 Seven","Best of",784667,0.26695518627553855,"Take Your Chance",8681183,,,,,22050,b0fdf9e8e28368dff62109c45630ba5a,0.0,0.0,0.311,0.0,8,0.852,-12.066,1,0.67,209.816,141.964,4,0.459,TRAVCTG12903CFF7F9,,,,,,,,,,,,,,,,,,0
"SOWAJLH12AB017C2EC",0.5481851957102345,0.36110593753746045,"AR8TLVX1187B9B2D7D",bb7ef759-5319-4521-b58f-42333804e8e3,-1,389248,,,"Sweden","Mithotyn","King of the Distant Forest",619765,0.48213758506501503,"On Misty Pathways",6883480,,,,,22050,6b390338d7b2cc0562cd848ae8deb8a7,0.0,0.0,0.282,0.0,2,0.569,-3.944,0,0.506,310.34,88.336,4,0.312,TRAVCNA128F930975C,,,,,,,,,,,,,,,,,,1998
"SOLIBHA12AB018800D",0.3321943831413619,0.23232848937033523,"ARV4BPJ1187B99C978",82a39760-7501-4093-8679-8c533c3f9261,-1,177578,34.02791,-94.73954,"Broken Bow OK","Gail Davies","What Can I Say",513353,nan,"Following You Around (Album Version)",5684344,,,,,22050,df5e8d830bd059bd7929e2bca3d833c9,0.0,0.0,0.183,0.0,9,0.094,-16.308,0,0.012,177.58,127.494,4,0.0,TRAVDNM128F9344090,,,,,,,,,,,,,,,,,,0
"SOVEQUY12AB0186A16",0.45613667443492384,0.2855912715175029,"ARHTV1S1187FB547F8",1c751614-47f2-40a0-939a-a296f68dc69e,-1,244167,,,"","Marc Perrone","Voyages",726646,nan,"Serenade valse",8052114,,,,,22050,d8715610fc412cf926c63894f0811a06,0.0,0.0,0.0,0.0,7,0.15,-16.972,1,0.411,56.14,98.467,3,0.639,TRAVDDS12903CDD092,,,,,,,,,,,,,,,,,,0
"SOHJEIX12AB017F997",0.42422313456853833,0.34495986642942134,"ARGK3QC1187B9B351A",44c48a1b-defd-4222-bee6-03f9ee9a7be9,-1,325781,,,"","Creedence Clearwater Revisited","Recollection/Live",437125,0.40003965695463956,"Proud mary",4871961,,,,,22050,460ea246fc0a2144b2362e0b3ff95226,0.0,0.0,0.0,0.0,7,0.038,-6.548,1,0.435,203.702,123.522,4,1.0,TRAVDDJ128F92EF09C,,,,,,,,,,,,,,,,,,1998
"SOCOTGR12AB01869CF",0.49123842225944964,0.34866476966572346,"ARHCRIW122988F9BA6",737871e3-3c1f-4a87-94e5-2789d3a379ea,-1,263249,,,"NY - New York City","Leslie Mendelson","Swan Feathers",569662,0.6215682318326732,"Turn It Over (Album Version)",6312568,,,,,22050,c0cf514009b314bcc4aa7b08c02ee699,0.0,0.0,0.282,0.0,0,0.777,-10.599,1,0.687,198.682,106.499,1,0.33,TRAVDRG12903C9A44C,,,,,,,,,,,,,,,,,,2009
"SOJEWQG12AB018BD74",0.4101459923104806,0.31030914866795456,"AROQ9OT1187B99E88D",7a00735d-15eb-4a6d-aefe-7005aa28fd5d,-1,194485,,,"","Kekele","Congo Life",680588,nan,"Affaire Mokuwa",7552118,,,,,22050,b6f12718133b4f27ace4b92a65c3717f,0.0,0.0,0.374,0.0,2,0.454,-5.713,1,0.639,299.474,86.658,5,0.747,TRAVDMO12903CDA1DB,,,,,,,,,,,,,,,,,,2005
"SOXWXPG12A6D4FE1EA",0.6464016524944037,0.4233000133085071,"ARJ438T1187B9AD503",3d6bbeb7-f90e-4d10-b440-e153c0d10b53,-1,157532,,,"","Elvenking","Wyrd",228651,0.36727341580934564,"A Fiery Stride (Ltd. Edition Bonus)",2501507,,,,,22050,94c7f7e7cadd0d8d500001f6ee808bbb,0.0,0.0,0.065,0.0,7,0.439,-5.157,1,0.491,294.446,165.278,4,0.383,TRAVDQQ128F421B864,,,,,,,,,,,,,,,,,,2004
"SOEJCCJ12A58A7AF1D",0.5383468266038252,0.3624196115384583,"ARY9J9F1187B990241",88b0cc13-2d9a-4da6-8136-a903f1d6456d,-1,585067,,,"","Entre R\xc3\xados","Onda",790920,0.5414929887003981,"Altas Horas",8750283,,,,,22050,0d8ba4195e67063b22bd6fa1a94242d4,0.0,0.0,0.0,0.0,7,0.793,-9.095,1,0.752,214.965,47.96,4,0.671,TRAVDBI12903D105BB,,,,,,,,,,,,,,,,,,2005
"SOQQDXF12A8C1416F4",0.515847654169403,0.35312499004640036,"ARCP8YG1187B997D72",e3f40d48-8f70-4654-9bdf-4a4ce1c95642,-1,168703,52.88356,-1.97406,"UK - England - South East","Claire Hamill","Love In The Afternoon",376872,0.0,"Japanese Lullaby",4193262,,,,,22050,bfec2c2459d7af13b77448bb7d74fccf,0.0,0.0,4.76,0.0,9,0.681,-16.503,0,0.815,199.599,70.196,4,0.42,TRAVDSA128F92D3852,,,,,,,,,,,,,,,,,,0
"SOFKJVX12A8C134B03",0.46901873521831006,0.33343232679771556,"ARKX0IK1187FB44DE9",5a07f7da-5e0c-4601-952d-48a08e4eba9c,-1,111995,,,"","DCX","Hold Me",143776,0.3347065490692206,"Hold Me",1500159,,,,,22050,72a0dc42d56f1d0c812d7fa12854aeae,0.0,0.0,0.34,0.0,8,0.4,-5.548,1,0.359,182.892,135.045,1,0.0,TRAVDBV128F424EAD8,,,,,,,,,,,,,,,,,,2008
"SOYEDIE12A8C142C36",0.8564489236516379,0.854637828218057,"ARPDVPJ1187B9ADBE9",3414d446-735a-443c-931f-10634f57e5b9,1646,3117,,,"Atlanta GA","Usher featuring Jermaine Dupri","Here I Stand (Deluxe Version)",545913,nan,"Chivalry",6040521,,,,,22050,a1ed0251c534bfac796ec4efb3aa972b,0.0,0.0,0.074,0.0,6,0.752,-6.708,0,0.797,231.59,127.911,4,0.445,TRAVDCO128F9324A1D,,,,,,,,,,,,,,,,,,0
"SOMEEAR12AAF3B3F86",0.5885718420568349,0.36064422701589893,"AR00MBZ1187B9B5DB1",ff748426-8873-4725-bdc7-c2b18b510d41,17661,52722,29.95244,-90.05202,"Algiers LA","Memphis Minnie","Memphis Minnie Vol. 5 (1940-1941)",432729,nan,"Nothing In Rambling",4824319,,,,,22050,39a3caabb1fb6cfbf8ef976694311d44,0.0,0.0,0.316,0.0,11,0.02,-17.053,1,0.393,161.321,112.625,4,0.06,TRAVDGG128F92E389A,,,,,,,,,,,,,,,,,,1995
"SOHBHNO12AB018662A",0.1963120599843201,0.0,"ARKUDRV1241B9C4453",,-1,483054,,,"","Big Daddy Rick","Rough Electro",665339,nan,"b"Pac's Break"",7375776,,,,,22050,01876e97ddafb5633d0aecc5d4962d90,0.0,0.0,0.0,0.0,9,0.305,-10.104,1,0.329,366.277,104.692,5,1.0,TRAVDKK12903CAF5D9,,,,,,,,,,,,,,,,,,0
"SOOCIQX12A6D4F92D3",0.32570077099924793,0.37383289436536393,"ARHNMEZ11F50C4706C",c926a04a-df7f-43b0-8e5b-8976ab4d3e8f,83819,189077,35.83073,-85.97874,"Tennessee","Karen Peck And New River","The Best Of Karen Peck And New River",74893,nan,"My God Will Always Be Enough",772767,,,,,22050,95a09f23174b673def5ba0c70a9c3a8b,0.0,0.0,0.161,0.0,11,0.653,-13.844,1,0.739,269.172,76.716,4,0.866,TRAVDQU128EF34E7A8,,,,,,,,,,,,,,,,,,2000
"SOABVWD12A58A7C3FF",0.5524167322191708,0.4813690532756141,"ARJUNZD1187B9A5DAE",012ef4f9-2d35-4000-86e5-bc761f87dab9,12205,49561,34.07292,-118.39981,"BEVERLY HILLS California","Herb Alpert And The Tijuana Brass","South Of The Border",611960,0.46642291217858844,"Adios_ Mi Corazon",6803420,,,,,22050,77f278e6a2eafc61f4ea32aff251bc9c,0.0,0.0,0.142,0.0,5,0.62,-14.962,1,0.228,153.681,97.52,1,0.341,TRAVVSL128F92F607D,,,,,,,,,,,,,,,,,,1964
